,area,eccentricity,ave_r,ave_g,ave_b
64,3492.0,0.9028069132040953,110.32502863688431,91.38917525773196,53.271764032073314
65,2966.0,0.9319185997868668,110.8068105192178,92.08664868509777,52.092380310182065
66,4248.0,0.8207146124063296,114.70621468926554,95.2102165725047,45.09510357815443
67,4126.0,0.8887206637610439,118.36791080950073,87.66117304895783,48.96509936984973
68,3490.0,0.909447549540835,109.57707736389685,92.26647564469914,53.134097421203435
69,4275.0,0.7136829532662805,155.34713450292398,109.80491228070176,42.712748538011695
70,4250.0,0.8615331139915662,114.96823529411765,84.24352941176471,60.694117647058825
71,3059.0,0.9453234259402432,123.15429879045439,96.43118666230794,58.80124223602485
72,2855.0,0.9516740776731241,135.36217162872154,113.89877408056041,64.6031523642732
73,2870.0,0.9521634820315905,113.98466898954703,96.13170731707316,44.86620209059233
74,4128.0,0.8170742737924013,111.66109496124031,92.9500968992248,50.39171511627907
75,3709.0,0.8940119924017147,134.7185225128067,116.2555944998652,70.73362092208143
76,3819.0,0.8726813167243647,106.74391201885311,97.8164440953129,50.42943178842629
77,3681.0,0.9019022210245105,118.87041564792176,99.42108122792719,55.3452866069003
78,3124.0,0.9375642341289359,122.46254801536492,94.42797695262485,49.26088348271447
79,4246.0,0.7285307349861828,122.64437117286859,94.13424399434763,38.21219971738106
80,4109.0,0.859396989642442,111.67047943538574,90.22779265027987,53.08736918958384
81,3465.0,0.925359819346069,156.411544011544,122.88253968253969,50.59018759018759
82,3567.0,0.9021725403107786,107.77796467619848,92.40370058873002,54.80067283431455
83,3705.0,0.8945144030236051,114.46504723346828,96.15168690958164,56.84669365721997
84,2775.0,0.9500573925127375,113.03351351351351,92.50702702702702,57.163603603603605
85,2620.0,0.9599955811384975,116.02900763358778,96.30763358778626,42.65992366412214
86,3650.0,0.8945585763860331,131.43534246575342,105.83890410958904,58.8
87,2870.0,0.9509540972919903,112.50348432055749,90.04111498257839,52.448780487804875
88,3710.0,0.8825816690563881,104.08921832884097,87.94528301886793,62.935309973045825
89,3109.0,0.9422691105824057,115.79897073013831,90.75168864586684,48.431006754583464
90,4250.0,0.8126024525752608,178.50823529411764,151.47364705882353,65.31858823529411
91,4089.0,0.8717546559132388,124.85179750550257,94.73074101247249,59.50648080215212
92,4249.0,0.8890073557473277,118.37561779242175,95.56954577547658,51.620381266180274
93,4245.0,0.7317988154242586,124.71166077738516,88.02779740871614,42.27750294464075
94,4243.0,0.822084334242865,118.08979495639878,97.36012255479613,39.54183360829602
95,2890.0,0.9512488421345907,142.7401384083045,120.14256055363322,52.82941176470588
96,2817.0,0.9531908621260551,113.61661341853035,91.16045438409655,50.20731274405396
97,3491.0,0.9045501188118876,119.41420796333429,98.95903752506445,57.64766542537955
98,3156.0,0.9175547069941967,110.18884664131812,93.21356147021547,58.07160963244613
99,3511.0,0.901396945112064,129.39732270008545,103.04614070065509,57.288236969524355
100,3032.0,0.9439778775079627,137.74142480211083,111.12532981530343,56.49868073878628
101,2785.0,0.9514686091493583,110.78132854578097,92.55188509874327,51.66032315978456
102,4237.0,0.860496279838893,116.29926835024781,83.43214538588624,55.263393910785936
103,4227.0,0.7034773234845221,148.18287201324816,116.22758457534894,44.961911521173406
104,4114.0,0.8831796621629809,118.28536703937773,87.49951385512882,49.209528439474965
105,4250.0,0.8067415027495517,114.62047058823529,93.94494117647059,46.45247058823529
106,3475.0,0.9221285179088065,120.60143884892086,88.98302158273381,45.430791366906476
107,4173.0,0.8604836226872797,112.91253294991613,88.45866283249461,53.61658279415289
108,3170.0,0.9343640264258624,115.76246056782334,90.0179810725552,49.20315457413249
109,3666.0,0.8996538894443042,110.25095471903983,92.85215493726132,51.87752318603383
110,2761.0,0.9491324197677542,114.98985874683086,94.74501992031873,64.12749003984064
111,3729.0,0.8912132169531071,112.0402252614642,93.25824617860016,49.686779297398765
112,2738.0,0.9496054507038744,108.85573411249086,95.85244704163622,59.332359386413444
113,4241.0,0.8546113502459856,142.0959679320915,107.59679320914879,36.095024758311716
114,3623.0,0.9037192759326843,132.42506210322938,110.65470604471433,52.88131382831907
115,3820.0,0.8697253446249864,108.01335078534031,93.6455497382199,53.33193717277487
116,3846.0,0.8822276057839743,140.12246489859595,119.97191887675507,66.82293291731669
117,4085.0,0.8239603982182031,112.07123623011016,93.83696450428397,49.09253365973072
118,4146.0,0.8913091226980419,124.07091172214183,101.27882296189098,57.565846599131696
119,3044.0,0.9445975898170861,111.27069645203679,87.59296977660972,56.113666228646515
120,4095.0,0.8675420535633691,125.15702075702076,98.82783882783883,60.25958485958486
121,3828.0,0.8748316054447498,105.15517241379311,89.44252873563218,60.3871473354232
122,3673.0,0.8951851545945926,113.25646610400217,90.55104818949088,51.18649605227335
123,2746.0,0.9550453646022272,119.68463219227968,91.35469774217043,43.95120174799709
124,2847.0,0.948635372101104,116.43905865823675,96.34176325957148,53.26554267650158
125,2610.0,0.9608608193624665,115.46283524904214,95.2448275862069,44.272030651341
126,4133.0,0.7807320279380682,111.384466489233,83.45221388821679,60.158722477619165
127,4249.0,0.8243041487619074,117.75147093433749,91.9501059072723,45.31160273005413
128,4249.0,0.7404701279755117,124.9851729818781,92.29701106142622,37.699223346669804
129,2500.0,0.9624503515393095,114.21733919296844,94.1246504194966,46.638833399920095
130,4186.0,0.7530712877600125,112.88174868609651,90.94672718585763,51.176063067367416
131,4168.0,0.8555039761436092,107.06717850287907,95.36612284069098,52.559980806142036
132,4246.0,0.8493429916783484,140.83772962788507,107.18417333961375,47.89825718323128
133,4231.0,0.8395703038012823,111.37792484046325,97.94398487355235,45.672417868116284
134,4159.0,0.8934739806244851,111.49699591444364,89.98149483297284,53.525594808940156
135,3871.0,0.8817772248775233,115.87393438388014,94.20614828209764,44.91655902867476
136,3467.0,0.9325148193547413,115.18517450245169,90.49322180559561,49.31208537640612
137,4250.0,0.8213968697822622,129.65576470588235,82.47882352941177,42.87811764705882
138,4136.0,0.740087174846045,159.10226735947094,95.23098724610297,60.15422768068021
139,2809.0,0.9549143904020914,125.60412958348167,101.50195799216803,53.49483802064792
140,2860.0,0.9526407767868476,124.8423076923077,102.57832167832167,50.484965034965036
141,4240.0,0.8196592631876217,117.6563679245283,100.07665094339623,37.23325471698113
142,2730.0,0.9554036839198483,113.01648351648352,91.12857142857143,50.83589743589744
143,2850.0,0.9519981502126733,116.31649122807018,90.96771929824561,47.70035087719298
144,3654.0,0.9130636664780042,125.33990147783251,97.01778872468527,57.12342638204707
145,4430.0,0.7345039465891875,121.69954853273137,87.38939051918736,45.908352144469525
146,2711.0,0.9569960508186051,116.37255625230543,93.30431575064551,56.82441903356695
147,4090.0,0.8856755487378309,118.46699266503667,86.7205378973105,49.79706601466992
148,2841.0,0.9539449794969588,111.82294966561071,94.44456177402323,48.71735304470257
149,4153.0,0.867316941920045,120.0392487358536,92.36575969178907,49.31326751745726
150,2786.0,0.950362538099983,111.4813352476669,92.27925340990667,51.24012921751615
151,4052.0,0.8790927752790252,117.07428430404738,95.2305034550839,49.824037512339586
152,2938.0,0.9478363769818995,139.05854322668483,114.59428182437031,65.81279782164738
153,2841.0,0.951675916384894,138.6085885251672,113.72826469552975,59.93382611756424
154,4093.0,0.8448443691257848,109.5301734668947,80.90691424383093,64.56315660884437
155,4216.0,0.42870222477750203,132.99810246679317,109.82068311195447,71.76992409867172
156,4240.0,0.8425042051790967,119.98372641509434,81.95117924528302,53.05
157,2935.0,0.9475909556274968,116.14787052810902,90.3015332197615,48.54037478705281
158,3282.0,0.9124945238942971,112.26234003656307,94.68525289457648,58.35009140767824
159,3873.0,0.8802999151589486,113.90911438161632,90.73353989155693,50.355021946811256
160,2661.0,0.9569814193737957,112.93536264562195,91.98384066140548,50.093949642991355
161,3934.0,0.8645170194908842,103.92348754448399,86.68098627351296,64.39247585155059
162,2824.0,0.9533469377066588,118.29249291784703,92.60835694050992,62.36225212464589
163,4067.0,0.8531921213484696,124.12957954266044,89.44504548807475,51.69166461765429
164,3413.0,0.9131967514205244,114.9888661002051,102.43363609727513,58.29211837093466
165,3527.0,0.9052914988606178,132.51204990076553,117.5545789622909,66.09469804366317
166,3446.0,0.9044461437251051,106.50116076610563,90.49303540336622,57.975623911781774
167,2998.0,0.9381958557982908,123.83989326217478,105.7108072048032,66.49166110740494
168,4172.0,0.7546881543440612,110.14357622243529,89.04146692233941,55.81279961649089
169,2856.0,0.9515031975178146,121.12079831932773,99.30077030812325,56.929971988795515
170,2976.0,0.9473210217631377,130.9459005376344,104.56989247311827,54.780913978494624
171,2770.0,0.9504924380206079,111.72418772563177,93.43574007220217,49.827075812274366
172,4099.0,0.8790229300738578,113.06952915345207,94.00756282020005,54.44620639180288
173,4248.0,0.8576805146426205,125.58804143126177,98.2554143126177,31.165254237288135
174,4022.0,0.8777064012403029,114.51566384883142,96.06539035305818,55.42292391844853
175,3979.0,0.8642685258006728,120.5395828097512,89.30434782608695,53.24151796933903
176,3428.0,0.9012736046613098,113.70332555425904,99.67969661610269,58.76575262543757
177,3809.0,0.8904772795744442,118.60435809923865,92.88684694145445,50.19270149645576
178,3665.0,0.8935057407647116,160.64365620736697,146.0649386084584,82.05920873124147
179,4026.0,0.8258633792722372,114.57799304520616,94.8378042722305,45.58072528564332
180,3397.0,0.9128756747134319,102.49926405652046,97.35590226670591,55.131881071533705
181,4249.0,0.8214115595567807,122.81878088962108,84.61332078136031,47.552835961402685
182,3710.0,0.8747990783809568,136.7824797843666,113.19541778975741,80.88463611859838
183,4248.0,0.7062920351751878,126.75776836158192,97.8340395480226,60.923022598870055
184,4247.0,0.7379842524120529,113.32634801036025,86.53425947727808,55.12267482929126
185,2797.0,0.946891688893805,106.45906328208795,92.72577761887737,55.818734358240974
186,3119.0,0.9248493799114655,110.29368387303623,93.23821737736453,51.43090734209682
187,2723.0,0.9538146889989767,120.64083731178847,100.00330517811237,57.66287183253764
188,3866.0,0.887202767797551,113.19218830832902,93.10139679255045,48.69218830832902
189,3655.0,0.8983786855343112,113.3077975376197,94.90068399452804,53.74199726402189
190,4237.0,0.8279333200159654,121.22751947132404,102.0191172999764,31.738022185508616
191,4111.0,0.8104002341256501,125.5483948251078,78.05342597029228,51.42908481073311
192,4233.0,0.8341607485524261,122.06591070163005,82.53508150248051,50.403732577368295
193,4055.0,0.8529038899936602,111.49198520345253,96.52675709001232,46.99284833538841
194,3960.0,0.8750775443449442,134.66287878787878,109.32348484848485,56.81666666666667
195,4243.0,0.8219359525983141,141.07565401838323,109.78152250765967,40.826066462408676
196,3672.0,0.9236131435563821,110.00925925925925,89.35157952069717,55.630174291939
197,3985.0,0.8955368360577535,107.5159347553325,86.7465495608532,60.73776662484316
198,4243.0,0.8390030815989592,145.3655432477021,110.71293895828423,34.554089087909496
199,4191.0,0.8166783594584874,109.80338821283704,94.70961584347411,50.476735862562634
200,2835.0,0.9530260368973174,114.89276895943563,92.60776014109348,47.49382716049383
201,2828.0,0.9540401517980156,140.46888260254596,118.39497878359265,64.23373408769449
202,2909.0,0.9505438599481315,131.43520110003436,110.8814025438295,58.83568236507391
203,2676.0,0.9569518465629242,111.71636771300449,90.09715994020927,53.18460388639761
204,2720.0,0.956104352262294,111.26838235294117,89.21066176470588,54.52904411764706
205,2972.0,0.9474496025351395,116.73687752355316,90.11238223418573,48.15915208613728
206,2644.0,0.9596604661636551,157.9213313161876,129.8785930408472,60.88086232980333
207,3405.0,0.9116081370573204,145.47285001467566,122.52216025829175,66.7886703845025
208,4247.0,0.713411503284979,116.0240169531434,89.60866493995762,49.36920178949847
209,4241.0,0.7736012560274103,131.10021221410045,92.50153265739212,31.408158453195
210,2861.0,0.95155689004972,119.86473261097518,96.63334498427123,52.29045788185949
211,3580.0,0.9044962202996981,107.53240223463688,94.83631284916201,52.60837988826815
212,2828.0,0.953396842745401,127.81364922206507,107.87977369165488,59.11456859971712
213,2773.0,0.955683370981389,112.70032455824017,93.36927515326362,48.91453299675442
214,2911.0,0.9501461522533795,122.73033321882515,95.92682926829268,52.566815527310204
215,3861.0,0.9019941040090579,115.52318052318053,83.35845635845637,56.11810411810412
216,4247.0,0.7774238970282047,126.31504591476336,97.14174711561103,41.50200141276195
217,4075.0,0.8853207831307567,114.47852760736197,83.71484662576687,56.81668711656442
218,4233.0,0.6934030835226259,124.40633120718167,86.20718166784786,44.375147649421216
219,3088.0,0.9227149653464769,108.75420984455958,93.22668393782384,53.01813471502591
220,3625.0,0.8981481341254042,118.12248275862069,95.24220689655172,49.38372413793103
221,3472.0,0.9077570850285027,119.69153225806451,97.84187788018433,56.150633640552996
222,3461.0,0.9091814660040756,113.62554175093904,95.08205720889916,54.10979485697775
223,3177.0,0.9335816536313765,113.14825306893296,89.92477179729305,51.919420837267864
224,2720.0,0.9549977836228003,127.47977941176471,100.84816176470588,47.52132352941177
225,2822.0,0.9447628325292288,111.77356484762579,93.18178596739901,57.924521615875264
226,3606.0,0.9016025676548987,110.47726012201886,94.01663893510815,50.49362174154187
227,3112.0,0.9410486131563901,126.64588688946016,99.08354755784062,51.84640102827763
228,3779.0,0.8959106286640915,111.30378406985974,93.63455940725059,50.05768721884096
229,3383.0,0.9266448238441867,162.2964824120603,136.1412947088383,56.24179722140112
230,3986.0,0.8591466000973218,114.93125940792774,91.93853487205219,48.123682890115404
231,3851.0,0.9124875103443251,113.18177096857958,91.77901843676968,50.039989613087506
232,3190.0,0.9410663168001999,117.23448275862069,91.55579937304076,46.20470219435737
233,3416.0,0.9085002488290069,124.35509367681499,109.43237704918033,58.01990632318501
234,2952.0,0.9476027565683636,113.45833333333333,88.82859078590786,52.69410569105691
235,4249.0,0.7258308050450064,117.09767004000942,94.14709343374912,43.74911743939751
236,2731.0,0.9559085059144204,122.51299890150128,95.06371292566826,50.186744782131086
237,2820.0,0.9542388597357523,137.47375886524821,115.87304964539007,64.21843971631206
238,3611.0,0.9043901468463523,109.98892273608419,92.6272500692329,52.36998061478815
239,2827.0,0.9531484052411697,114.4209409267775,91.38592147152458,49.18747789175805
240,4238.0,0.7993028631849364,123.27324209532799,91.30084945729118,40.44100991033506
241,4241.0,0.7232284391958761,149.29191228483847,106.64913935392596,54.76750766328696
242,4250.0,0.7050513017775627,130.7009411764706,96.26164705882353,51.69129411764706
243,4173.0,0.8765996853241493,120.0757248981548,85.46848789839444,49.44907740234843
244,4217.0,0.7798708566033221,130.47616789186625,95.61678918662557,40.00616552051221
245,3814.0,0.9020397550346755,118.3557944415312,86.97325642370215,56.19140010487677
246,3329.0,0.9291140617669662,117.1222589366176,91.62000600781015,46.261039351156505
247,2854.0,0.9511442792841915,121.09740714786265,93.6271899088998,53.622284512964264
248,3472.0,0.9086403189865986,111.80846774193549,94.85167050691244,54.83554147465438
249,3610.0,0.8976849324787747,114.84376731301938,92.5797783933518,47.56731301939058
250,3009.0,0.9278627157082971,105.1003655699568,88.98371552010634,60.88235294117647
251,3139.0,0.9407792407655774,116.06275884039503,88.68875438037591,50.250716788786235
252,3799.0,0.9134436721266358,110.53461437220321,88.53435114503817,55.9278757567781
253,3656.0,0.8990939390829,119.63922319474835,101.86624726477024,59.1277352297593
254,2827.0,0.9481495324533535,113.20339582596392,93.22497347010966,57.44357976653696
255,3549.0,0.9030780796800209,116.12933220625528,95.45054945054945,57.16990701606086
256,4142.0,0.8482157974313219,129.23322066634475,103.79261226460648,57.231530661516175
257,4169.0,0.8401017610130065,124.13192612137203,94.57303909810506,51.899256416406814
258,3356.0,0.9273359410385205,119.75953516090584,93.11740166865316,42.11591179976162
259,3761.0,0.8934126726087849,110.86865195426748,93.23610741823983,50.89311353363467
260,3065.0,0.9424795008716726,136.7425774877651,108.44828711256118,57.50309951060359
261,3054.0,0.9409373792535934,129.1931892599869,107.08808120497707,55.40831696136215
262,2928.0,0.9455322470956683,124.70628415300547,101.76366120218579,61.947404371584696
263,4246.0,0.8539520638018161,133.203721149317,106.02567121997174,39.52472915685351
264,2792.0,0.9535115636450467,111.05551575931231,94.82521489971347,49.10852435530086
265,4242.0,0.8725816886677196,120.9042904290429,97.76685525695427,54.65747289014616
266,2485.0,0.9618541785393478,120.73561368209255,100.4897384305835,56.84507042253521
267,3215.0,0.9231784220191623,101.35458786936236,89.78911353032659,63.85723172628305
268,3042.0,0.9406380844128808,128.78829717291256,106.54109138724523,56.34582511505588
269,2885.0,0.9431455015295405,108.76707105719237,90.82391681109185,55.40173310225303
270,4197.0,0.7471003333486677,168.43245175125088,131.4250655229926,67.10459852275434
271,3346.0,0.9117208290655908,120.33044517478339,98.26949507021213,54.458619659396476
272,3773.0,0.8934398869054841,139.50993904055127,125.75828253379274,70.49933739729659
273,3746.0,0.8924648402844279,118.02108916177255,94.29418045915644,53.7223705285638
274,3406.0,0.8961063489635851,114.89870816206694,99.99471520845567,59.32266588373459
275,3782.0,0.8738767711362292,121.16869381279746,86.7644103648863,47.07006874669487
276,3859.0,0.8789656005499465,115.26379891163513,94.86473179580202,55.218968644726615
277,4241.0,0.6432968044079441,116.47394482433388,85.88257486441877,52.65196887526527
278,3770.0,0.8729687158814359,122.7867374005305,101.20742705570292,81.15517241379311
279,3841.0,0.8909044642633467,107.80031241864098,95.53293413173652,51.66987763603228
280,4242.0,0.820613320048271,124.3936822253654,88.25247524752476,60.78382838283829
281,4128.0,0.8388680808898,130.77761627906978,92.14292635658914,57.927083333333336
282,4201.0,0.7547769513578276,147.58057605332064,91.4363246845989,51.24827422042371
283,4131.0,0.8913757776184309,133.0317114500121,107.61994674412975,59.93004115226338
284,3676.0,0.9234717153899038,109.68661588683351,88.70593035908597,56.6006528835691
285,4250.0,0.8280168396477392,143.49694117647059,123.04517647058823,41.444941176470586
286,3989.0,0.871736130172627,166.68413136124343,155.248433191276,81.89195287039358
287,4194.0,0.8529676309502172,108.740820219361,93.28779208392942,52.9616118264187
288,3651.0,0.8986199530006344,107.38619556285948,93.35442344563134,54.25390304026294
289,3890.0,0.8877670103158677,112.6694087403599,93.07943444730077,49.23547557840617
290,4087.0,0.5962733960352539,127.78518162136156,75.57950445032475,51.62545104642771
291,2732.0,0.9526609636919484,107.37371888726207,92.76134699853587,54.876647144948755
292,2610.0,0.9610272463616185,127.03371647509579,103.0272030651341,51.65823754789272
293,4125.0,0.8155941123519144,113.79539393939395,96.6140606060606,44.58472727272727
294,4249.0,0.8334735903096607,124.74088020710755,98.57495881383855,31.667686514473996
295,2838.0,0.9523837637525623,123.40274841437632,104.48097251585624,52.75264270613108
296,2847.0,0.9523509238656535,113.04882332279593,91.516684229013,50.430628731998596
297,2458.0,0.9635771128911624,133.45362082994305,109.58299430431245,55.86045565500407
298,4249.0,0.7195581744999114,136.35890797834784,106.03483172511179,51.38620851965168
299,4236.0,0.7656665887534828,167.84348441926346,117.70278564683665,56.30429650613787
300,3502.0,0.8903433565353259,116.63106796116504,99.13106796116504,56.43946316390634
301,4242.0,0.8119424154393949,130.11645450259311,82.05940594059406,42.83521923620933
302,3025.0,0.9362972975093603,110.24595041322314,92.2793388429752,52.45388429752066
303,4220.0,0.3932333667304988,126.55236966824644,97.76658767772511,72.70165876777251
304,4147.0,0.830584508817171,108.75765613696649,82.84374246443213,63.3986013986014
305,4249.0,0.8576802217438373,111.72511179100965,83.57542951282655,59.70840197693575
306,2880.0,0.9503321172462192,110.98680555555555,88.7125,55.30451388888889
307,2610.0,0.9601956875037855,123.95632183908046,97.55708812260536,50.18888888888889
308,3736.0,0.8919395011512319,111.98770710849813,91.7538749331908,51.23864243719936
309,3148.0,0.936479717963263,120.66550190597205,95.0651207115629,53.340851334180435
310,3910.0,0.8682828631882243,114.97519181585677,91.58823529411765,48.43401534526854
311,3502.0,0.920803537976868,122.697886921759,92.3889206167904,39.91062250142775
312,3393.0,0.936700821033949,114.71883289124668,90.73651635720601,49.53138815207781
313,3576.0,0.8996359361847384,108.50615212527964,92.07941834451901,54.40631991051454
314,3626.0,0.9005542723486913,125.02619966905681,104.8849972421401,54.277992277992276
315,2831.0,0.9476557837032344,111.10385022960085,91.58565877781703,59.71423525256093
316,3646.0,0.8946876546240016,115.2756445419638,94.79292375205705,53.02523313219967
317,2906.0,0.9321252034487241,110.48245010323468,93.9294562973159,50.58121128699243
318,3510.0,0.9076072991244272,113.16267806267807,89.81737891737892,51.99031339031339
319,2858.0,0.9514025864283706,112.47305808257522,91.46151154653604,51.05248425472358
320,4298.0,0.7552910178843758,124.1882270823639,93.812238250349,36.98929734760354
321,3838.0,0.9012150214492853,116.2470036477332,86.2324127149557,59.0911933298593
322,4242.0,0.7299653449389534,138.54243281471005,99.35148514851485,47.45874587458746
323,4046.0,0.9040275898779047,110.31982204646565,89.47825012357885,55.201433514582305
324,4143.0,0.8836632582998049,122.59932416123581,88.2896451846488,53.015206372194065
325,4246.0,0.8184973917603483,113.03014601978333,94.63259538389072,47.32571832312765
326,2834.0,0.9459393032868214,103.84685956245589,91.8983768525053,59.25970359915314
327,3165.0,0.9230393817802193,116.1519747235387,92.2609794628752,46.58072669826225
328,4153.0,0.8252657803477286,119.26318324103057,83.92655911389357,51.792679990368406
329,4248.0,0.7296072998450044,102.34910546139359,89.51812617702448,63.127589453860644
330,3594.0,0.8865363654166932,114.80467445742904,95.35503617139678,58.864496382860324
331,3776.0,0.8787213102487486,115.75344279661017,90.3697033898305,48.864671610169495
332,4100.0,0.8806487092784593,120.5429268292683,99.48512195121951,56.05341463414634
333,3698.0,0.8916777777910965,121.59653866955111,97.25878853434288,53.46484586262845
334,3606.0,0.8981001604994906,117.6630615640599,99.98973932334997,55.099556295063785
335,4164.0,0.8488381326137402,112.25672430355428,94.18948126801153,48.54995196926033
336,3503.0,0.8915121061502993,109.98172994576078,93.30231230373965,58.714244932914646
337,3662.0,0.8995836649213045,142.397050791917,124.60786455488804,74.5193883123976
338,3339.0,0.9138264783228782,122.21653189577718,107.28661275831087,60.456723569931114
339,4145.0,0.875388777003237,110.05259348612786,91.10132689987937,53.849698431845596
340,2773.0,0.9514584823627975,117.16877028489002,95.6815723043635,55.01442481067436
341,4250.0,0.8592968557760391,124.42047058823529,94.15270588235295,36.41223529411765
342,2794.0,0.9529625193442325,122.00966356478168,98.36005726556908,44.626342161775234
343,2844.0,0.9512307456687363,112.61181434599156,92.5450070323488,49.84212376933896
344,2947.0,0.9471269990888123,123.53070919579233,97.40617577197149,48.43535799117747
345,4250.0,0.8243392673646642,119.21105882352941,90.7835294117647,45.014823529411764
346,4248.0,0.8381755043685727,142.86134651600753,110.20503766478343,33.9741054613936
347,4243.0,0.7415263819733313,116.21093565873203,89.43813339618195,49.36130096629743
348,3555.0,0.9057247700434913,114.88776371308018,97.23403656821378,56.960337552742615
349,2919.0,0.9289541939519621,110.5347721822542,94.72627612195957,49.76156217882836
