,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,perimeter,eccentricity,orientation,axis_major_length,axis_minor_length
45,0.09783285128098429,383.58595988538684,300.98280802292265,360,292,407,312,1.3448853166509074,0.9272802461970676,0.1503087866271217,0.5802551167356672,0.21722890537445175
46,0.1189972646669852,394.05889281507655,465.0824499411072,370,449,417,484,1.5058716593475925,0.930077583157934,0.5701495891625067,0.646616079184431,0.23754292437992808
47,0.07582746782666548,397.1275415896488,953.0794824399261,378,945,417,962,1.1121680208794902,0.8951315297019182,0.0547604501256651,0.46676350942747474,0.2080841695469723
48,0.10582206693000451,414.51788079470197,425.88609271523177,392,408,437,443,1.444645461140168,0.940826398451812,-0.62428308385981,0.6345604771984305,0.2150455034428618
49,0.10189753994452089,407.2861072902338,1118.5694635488308,393,1096,421,1142,1.4135394982597078,0.9356676306900733,-1.1886074789097074,0.6097760916878118,0.21517933420154764
50,0.06377356351410868,407.4945054945055,527.4395604395604,396,512,419,544,1.0330090844033823,0.8876471828011531,1.1504727535343848,0.4222473858082443,0.1944551120813664
51,0.10371964175920971,418.1108108108108,725.6351351351351,397,710,441,741,1.3886716403663968,0.9258726013366311,0.5303164565232448,0.5936467285032976,0.22430101355263293
52,0.1199783964133561,425.84929906542055,360.428738317757,401,351,453,371,1.4632752140463299,0.9223556406061092,-0.02655199040791834,0.6322198389790165,0.24425302080169056
53,0.11563338439371353,421.4024242424242,811.4678787878788,408,789,437,835,1.4372174777387923,0.9093770474614488,1.2014531716363896,0.5978943906314499,0.24870781470655848
54,0.11268998915460082,431.10696517412936,653.6330845771145,418,630,446,678,1.4608954572178767,0.9269162617916451,1.2263793692147662,0.620849015992349,0.23298491064944563
55,0.11535306103760756,453.32685297691376,162.1093560145808,430,146,478,178,1.4793210592633075,0.9291775530455775,0.5067492690967829,0.6325200462562202,0.23380072736667695
56,0.10498109686168659,453.31642189586114,292.931909212283,430,281,477,307,1.396796638405251,0.9245238980822784,0.34202314205226064,0.5951842426861748,0.22683904498695623
57,0.11983823473530311,483.13216374269007,388.719298245614,458,375,509,403,1.518059156405874,0.9314368170943719,-0.3549417730812556,0.6498838087618789,0.23649472333627555
58,0.10638271364221645,482.59288537549406,459.55335968379444,469,436,497,484,1.4608954572178767,0.9397209785141187,-1.216247501480067,0.633847363486481,0.2167391752808317
59,0.09699188121266639,496.2413294797688,765.9465317919075,475,752,518,782,1.348250801032856,0.9286079487743654,0.526625270298584,0.5796992972500101,0.21510459125287704
60,0.11773580956450833,490.7559523809524,535.4071428571428,482,510,500,562,1.4575299728359283,0.9343112790500856,1.5582420435428133,0.652304103512396,0.23251913331662097
61,0.11661451614008443,508.50961538461536,593.4278846153846,482,585,536,603,1.4771454532955857,0.9374329694708827,-0.01971982147764398,0.6554567376154035,0.22820762267355446
62,0.11423176761318367,499.5251533742331,922.3926380368098,484,900,519,944,1.462578199408851,0.9246709389991462,0.9959257395184128,0.6231878861258121,0.23728950154326495
63,0.09699188121266639,510.1228323699422,1070.299132947977,491,1055,531,1086,1.293959722450059,0.9030705444198545,0.5747066819239572,0.5383304870600257,0.23120877149876376
64,0.1251643785013166,507.4423292273236,353.7144456886898,493,329,524,378,1.5486722555095864,0.9298102480156669,1.156930040489617,0.6636009865604637,0.24423122124319116
65,0.10498109686168659,507.68891855807743,225.520694259012,496,203,521,249,1.3841162775702218,0.9208068759875384,1.2946031242746834,0.5885240313216822,0.2295354611996264
66,0.10764416874469332,530.0559895833334,330.94140625,508,314,552,350,1.430775221890912,0.9374892228886733,0.6716574023885191,0.6305243149507994,0.21943148169070986
67,0.09502961771992458,522.5044247787611,450.0840707964602,509,429,536,472,1.3326978195926258,0.9255886851132195,-1.1941658667085235,0.5684507773963523,0.21517614212657862
68,0.10091640819815,537.9319444444444,210.01944444444445,520,191,556,231,1.363803782473086,0.9304708782696277,0.9022107992581306,0.5946922590480552,0.21787494199167876
69,0.09629107282240144,547.1062590975255,645.4308588064047,535,625,560,667,1.289404359653884,0.8994125382277388,-1.2742632512031173,0.5323715464782001,0.23270001468463739
70,0.11437192929123666,557.1348039215686,805.280637254902,537,786,580,824,1.4544532013699965,0.9316079652403702,0.7162186830240229,0.6371364909541608,0.23157663314516175
71,0.08816169549532825,569.6693163751987,536.7344992050874,552,519,588,555,1.2690918645567482,0.9333236831501919,-0.80457643155112,0.562214851168689,0.20185541293756015
72,0.11913742634503818,574.9764705882353,1144.8858823529413,553,1125,596,1164,1.4711960612244532,0.9251138306179053,-0.7138961947061516,0.6358915885635109,0.24144159712370508
73,0.11661451614008443,591.2620192307693,610.4471153846154,566,598,617,623,1.4886359357163883,0.9311888589912038,-0.2690546368504232,0.6414206303319712,0.2338216266793053
74,0.10848513881301124,606.7157622739018,1013.1912144702842,583,1001,632,1026,1.4343448571335917,0.9276860816519561,0.2912579603056103,0.6112146184370004,0.22820378103317915
75,0.07106197077286396,595.0019723865878,765.5502958579882,584,748,607,784,1.1277210023197202,0.9124252174536681,1.2199730219446518,0.47289996176081994,0.1935312240969912
76,0.11100804901796499,612.8636363636364,292.45454545454544,589,282,639,305,1.4384073561530188,0.9238414244930423,-0.20119470429453495,0.6115029399640235,0.23406829486326872
77,0.1189972646669852,608.756183745583,914.7797408716136,594,891,626,940,1.5307395172409035,0.9352442400053961,-1.1398357211493275,0.658922239789227,0.2332605311118069
78,0.09629107282240144,606.9737991266376,426.31295487627364,596,405,621,448,1.3200174587575966,0.9132698124873432,1.2724692759866607,0.5536917042779362,0.225549188568019
79,0.12544470185742257,626.2905027932961,705.9150837988827,599,696,655,717,1.5608597525678685,0.9396091896339013,-0.11975700732855757,0.687064065263627,0.2351471827494583
80,0.1079244921007993,626.2077922077922,326.43766233766235,602,314,651,339,1.4343448571335915,0.9314141905783236,-0.298161499368703,0.6173508803176542,0.22469164041683995
81,0.035460904547405483,626.1739130434783,155.92490118577075,616,148,637,165,0.692899509880598,0.7039535785401669,0.5063196054552607,0.2522994402428953,0.17919466445947715
82,0.10175737826646791,632.7548209366391,494.80716253443524,616,475,651,516,1.3707389020977139,0.9306847451355481,-0.9192970910124851,0.5976268649750205,0.21862519344127374
83,0.10652287532026944,641.1513157894736,226.09605263157894,619,211,664,243,1.4221573600753097,0.9290996272227103,0.5314022382791763,0.6074830243993776,0.2246651625748393
84,0.10736384538858736,644.6331592689295,392.72323759791124,631,370,658,417,1.4274097375089636,0.9304391202332497,1.2123715805487782,0.6138972046996668,0.2249604871963242
85,0.11647435446203144,654.2154031287605,749.0312876052948,635,729,673,771,1.4515805807647957,0.9239449228246329,0.9034763284602699,0.6249351437201065,0.23905364582946428
86,0.11156869573017693,657.2173366834171,541.1545226130653,640,519,676,564,1.4752585602438801,0.9394403940162908,0.9662939122292539,0.6464850820655479,0.22155841345983013
87,0.0957304261101895,665.4231332357248,1155.1669106881407,650,1136,683,1175,1.3037674626798876,0.9193605564445851,0.9389439928534254,0.5587072191776408,0.219804372261808
88,0.1250242168232636,687.0986547085201,860.2163677130045,663,843,711,880,1.5422299996617062,0.9339297093979132,0.6325531771719461,0.6699331298242579,0.23947209098881908
89,0.1027385100128388,687.4065484311051,622.9781718963166,673,601,701,646,1.3967966384052513,0.9277808354739661,-1.1953883044843598,0.5967974146955567,0.22268039979605495
90,0.09951479141762012,709.1338028169014,248.19859154929577,690,231,728,267,1.323382943139545,0.9196129215515889,0.7402358510525593,0.569950535242443,0.22389124984451494
91,0.09488945604187159,711.9423929098966,676.0620384047268,692,660,732,692,1.2968323430552597,0.9159579208376186,-0.6447632250990448,0.5517401860343356,0.22139917302980436
92,0.1261455102476875,727.9,392.6622222222222,701,381,756,406,1.5694776143834703,0.9353608489892927,-0.24087342426431574,0.6769674132501882,0.23943992142944742
93,0.10862530049106423,717.6645161290322,458.81032258064516,702,438,734,481,1.3886716403663968,0.9130074045206811,1.0527442278217998,0.5839367600482367,0.2382129051454896
94,0.11661451614008443,725.5552884615385,1013.9627403846154,702,1000,751,1030,1.4972537975319904,0.92922571530653,-0.4094345717613999,0.6370116114197876,0.23538382405320685
95,0.09292719254912979,724.3303167420814,105.84162895927602,703,95,747,117,1.2795966194240556,0.9120166585164945,0.2588777706895956,0.5392210633388812,0.22116322302126587
96,0.10259834833478583,742.9275956284152,326.405737704918,721,316,766,338,1.3171448381523958,0.8996902165241184,-0.18440687084603027,0.5487953560171759,0.23956505430570035
97,0.09839349799319624,744.5712250712251,788.031339031339,721,777,769,800,1.3841162775702218,0.9325502676836237,0.24644267323645963,0.5923121881861021,0.2138484881034861
98,0.10876546216911721,756.1559278350516,1145.0270618556701,731,1135,782,1156,1.435534735547818,0.9330031665558185,-0.1641999068034824,0.6229623260281192,0.22418430481830912
99,0.09811317463709027,747.9285714285714,544.1871428571428,736,523,761,566,1.3200174587575964,0.9096536809366146,-1.2761264270149486,0.5507645731752083,0.22876971757360598
100,0.09054444402222903,774.6578947368421,640.9938080495356,757,623,794,659,1.2858347244112045,0.9293820387101107,0.7944740779881047,0.5628231830610262,0.207748875332874
101,0.10666303699832241,774.1681997371879,209.64914586070958,760,187,788,233,1.4135394982597078,0.9262281474881824,-1.188462259138672,0.6021845730061736,0.22700155513920287
102,0.1098867555935411,788.6645408163265,363.31632653061223,767,346,810,380,1.4082871208260541,0.920130867509449,-0.6082406313771678,0.600199820631451,0.2350448606437935
103,0.10820481545690527,794.2733160621761,918.7007772020726,773,903,815,937,1.3846091413469697,0.9163225251506941,0.6281202028578619,0.5885513606395812,0.23568012143562203
104,0.11002691727159408,816.912101910828,260.543949044586,796,241,838,280,1.4336478424961128,0.9374929083580372,-0.779284577702926,0.6382225374814285,0.22210423688032493
105,0.11002691727159408,818.635668789809,464.19745222929936,796,449,842,481,1.4319651003051386,0.9273561872655202,0.55793894699076,0.6130263932713845,0.22938207620056536
106,0.10806465377885228,830.0051880674449,543.2438391699092,806,534,855,554,1.3922412756090763,0.9208765349160135,0.08734150343021645,0.596817176736798,0.23267176732137848
